xi_km,a_xi,b_xi,theta_xi,E_xi
10.0,-2.8154504488892385e-05,0.01010144316603442,358.78603972659783,5.101997335637325e-05
10.29029029029029,5.6335179335066344e-05,0.00953919880402853,-169.32934121487332,4.5499743737605023e-05
10.58058058058058,-8.441117341966058e-05,0.009021658740304455,106.87754209329805,4.0698725836354924e-05
10.87087087087087,6.541376204746257e-06,0.008545990681523095,-1306.4514888048086,3.6516999759141116e-05
11.16116116116116,-0.0001198600879252309,0.008105972383832412,67.62862037018479,3.2860577364065574e-05
11.451451451451453,1.2654344422557496e-05,0.007700213757490207,-608.5035700280048,2.9646726021737108e-05
11.741741741741741,6.799340833809662e-06,0.007323518451968884,-1077.0924168932308,2.6816984373682253e-05
12.032032032032031,0.00014991388799912988,0.006974615195197651,-46.52414321505779,2.4333865647448493e-05
12.322322322322321,6.597874738702144e-05,0.006648851235061636,-100.77261994776093,2.2105787970543702e-05
12.612612612612613,-7.921113137927989e-06,0.006345300707578664,801.0617443646908,2.013145190681582e-05
12.902902902902902,-0.00012996092379352018,0.006061599092754522,46.64170518197526,1.8379936701497856e-05
13.193193193193194,-0.00012375800564956723,0.005797216010439331,46.843159600153136,1.6811514757828233e-05
13.483483483483484,-2.502770739374906e-05,0.005550371206724274,221.76906255946318,1.5403623459285634e-05
13.773773773773774,-0.00021175596218026753,0.005316935623142928,25.108788288174047,1.4157322504082583e-05
14.064064064064063,2.6447980140632935e-06,0.005100739800287154,-1928.593326660403,1.3008776752594987e-05
14.354354354354353,-0.00010451524550572965,0.004895149809744416,46.83670584188656,1.1986707548191959e-05
14.644644644644645,0.0001118507059345544,0.004704298303555561,-42.05872698119688,1.1071466554626894e-05
14.934934934934937,6.183756353448101e-05,0.004522360283676738,-73.1328989240503,1.0227783209820314e-05
15.225225225225225,5.784888160702223e-05,0.0043510869688126955,-75.2147119864893,9.467652151637418e-06
15.515515515515515,-2.8466693208254906e-05,0.0041885337668894854,147.13805134468078,8.772312734497819e-06
15.805805805805806,6.857779651254126e-05,0.004036578967541809,-58.86131040684012,8.149336337687706e-06
16.096096096096094,2.268734905339767e-05,0.0038914432627865864,-171.5248111900408,7.571922691647092e-06
16.386386386386388,5.72524986007817e-05,0.003754722837220073,-65.58181614747566,7.050610716468994e-06
16.676676676676674,-5.287062969834834e-05,0.0036235486958951387,68.53613653873953,6.56645022750403e-06
16.966966966966968,-1.7206474063850896e-05,0.0035005596437606653,203.44433326494214,6.127106941137753e-06
17.25725725725726,5.995086543831399e-05,0.0033841997975112854,-56.449557029221424,5.728201187871114e-06
17.54754754754755,-2.579094716450005e-06,0.003271998717291164,1268.6617115771949,5.352991128842289e-06
17.837837837837835,0.00011552434084880953,0.003167432546232628,-27.41788027492795,5.0229874041311305e-06
18.128128128128125,3.890905289306687e-05,0.003065491407465245,-78.78607109481915,4.699375741820143e-06
18.41841841841842,1.3898569618254876e-05,0.0029689635379833404,-213.6164813740112,4.4074688300559935e-06
18.708708708708706,-0.0001684137561341872,0.002874607379287428,17.068720781911804,4.1458653891544794e-06
18.998998998999,2.5998184388435287e-05,0.002789666673862304,-107.30236512605185,3.891458028424733e-06
19.28928928928929,5.9641481784216065e-05,0.00270645983052439,-45.37881604478591,3.664240960295764e-06
19.57957957957958,0.00010854851639665011,0.0026271787291008404,-24.202806416080296,3.456925427525911e-06
19.869869869869873,-0.0001658317199980993,0.0025464509974113306,15.35563279112414,3.2559564207873444e-06
20.160160160160157,4.943885308463503e-05,0.0024765527562219327,-50.093248562669714,3.067878877272388e-06
20.45045045045045,0.00024713866189085174,0.002409618733368279,-9.750067896833082,2.933669979200275e-06
20.74074074074074,0.0004675370033344285,0.0023459768204500053,-5.017735074911133,2.861099045787827e-06
